claim_amount,premium_amount,policy_age,repeat_claims,fraud_flag
102692.01,58525.92,10,6,1
42511.98,66473.53,815,2,0
12947.8,31698.51,935,0,0
8247.9,7856.28,7,5,1
34486.02,53162.61,521,1,0
15821.28,11194.91,10,5,1
25711.88,80964.73,464,0,0
17803.54,40247.05,33,1,0
33951.15,86097.33,597,0,0
6694.68,9760.19,562,1,0
12354.94,81081.33,739,1,0
7223.3,10389.83,362,1,0
11308.06,9995.83,5,6,1
48944.57,39327.21,10,4,1
5122.43,23147.17,568,1,0
12800.84,69907.19,433,1,0
10212.12,98821.08,680,0,0
46963.02,42075.78,2,5,1
7249.3,13410.15,770,2,0
59876.2,37124.03,6,6,1
23238.17,33819.3,371,0,0
121645.27,89900.85,10,6,1
81162.49,72775.86,7,5,1
8828.39,41449.41,638,2,0
10353.74,16700.25,976,1,0
5607.46,55930.77,118,2,0
73466.35,45670.59,6,4,1
32251.66,50519.69,753,2,0
12119.55,84938.87,485,0,0
1747.24,7556.39,840,1,0
24846.38,50745.72,624,0,0
14536.9,30081.51,567,0,0
5218.98,26284.22,456,1,0
112966.47,62035.16,3,3,1
62651.01,98211.08,84,0,0
36885.92,66699.27,340,1,0
92130.91,55217.75,3,4,1
4151.75,18778.14,736,0,0
5396.94,25068.66,994,1,0
10253.36,52822.51,620,2,0
10239.54,30605.78,838,1,0
18381.06,74127.65,875,0,0
12853.66,27510.99,753,1,0
85393.19,63911.21,6,4,1
80487.09,51297.53,3,6,1
1346.87,9361.89,772,1,0
24964.44,14793.97,6,3,1
20240.89,46322.84,137,1,0
27120.51,74376.42,461,1,0
8081.25,57055.16,648,1,0
44494.47,86231.44,298,1,0
34672.84,85783.95,717,2,0
17015.52,73451.45,665,1,0
12921.71,96501.41,303,2,0
113695.28,98770.71,1,3,1
56802.71,84667.67,661,1,0
6257.43,24356.67,233,1,0
6969.77,17149.15,863,0,0
3213.16,9977.51,239,2,0
21560.8,84043.21,655,0,0
3162.13,13444.8,668,0,0
11935.74,45788.42,213,2,0
7415.81,17399.64,348,2,0
129651.23,88147.69,2,3,1
28219.63,17058.34,4,6,1
2127.42,15965.56,890,2,0
36560.55,98885.97,716,2,0
10694.72,40194.87,576,0,0
76708.88,54993.49,10,5,1
9901.99,65977.17,33,2,0
10611.99,18899.3,540,2,0
87402.44,43840.67,6,3,1
22646.99,15653.2,9,6,1
3011.49,6821.99,704,2,0
118004.83,91239.05,8,3,1
19642.36,73125.61,924,1,0
16726.28,89228.08,999,2,0
6994.75,26059.23,351,1,0
7274.34,42608.64,646,2,0
4698.38,8978.77,443,0,0
53011.99,39728.92,10,4,1
26777.03,94775.68,733,2,0
8353.67,35667.65,197,0,0
14834.58,33062.06,229,0,0
13304.76,70645.32,395,2,0
3950.7,35898.06,961,2,0
11470.27,59361.45,454,0,0
21110.79,34073.35,421,0,0
24823.09,18329.89,5,4,1
61499.4,34170.68,3,5,1
11757.99,39010.85,548,2,0
37759.01,87884.5,676,0,0
16086.51,26903.85,649,0,0
87137.33,53750.39,6,6,1
88923.39,81340.71,10,4,1
12960.24,86738.32,366,0,0
23968.38,67953.88,108,2,0
90140.97,77859.37,8,6,1
8990.35,30362.45,137,2,0
9725.96,94503.19,286,0,0
7137.75,37314.86,628,0,0
195597.35,99744.34,7,6,1
41513.25,90749.77,594,0,0
36499.89,55732.91,816,1,0
49143.76,38419.06,9,5,1
58044.56,94260.69,756,1,0
9770.62,77546.4,698,2,0
119876.55,69340.02,9,5,1
114191.98,72750.74,2,6,1
15619.3,14943.53,1,6,1
12091.97,37501.12,931,2,0
20588.17,30478.18,915,2,0
77085.12,62219.89,2,5,1
1864.79,10427.41,387,0,0
57862.58,50390.7,2,3,1
11343.18,96613.86,800,1,0
36950.43,81309.26,549,1,0
77823.76,72875.95,1,6,1
23531.48,46609.64,109,2,0
46571.66,97729.03,244,0,0
8311.53,25077.05,945,1,0
130046.9,95096.62,3,3,1
38676.08,93965.72,697,2,0
51339.52,99763.06,953,1,0
17064.58,87405.26,233,2,0
20063.9,94926.89,494,2,0
63252.42,90946.38,883,1,0
78019.68,40412.09,6,6,1
6320.58,29633.53,150,0,0
64921.58,50520.08,6,3,1
15301.35,45325.4,261,2,0
37088.02,59335.9,523,1,0
23218.37,45775.18,679,1,0
11869.38,52591.01,596,0,0
159316.76,93070.08,4,5,1
10831.92,82679.21,427,2,0
9743.85,33323.03,531,1,0
54315.96,83774.0,923,0,0
13950.97,21143.53,852,1,0
53177.2,91591.93,999,1,0
2996.78,14858.86,724,2,0
36240.43,55545.37,778,0,0
64985.07,37557.18,9,4,1
4981.58,12482.89,542,0,0
32367.28,31704.8,6,5,1
5333.46,24262.49,598,0,0
32742.3,32503.06,6,5,1
2919.09,16486.03,843,0,0
4398.86,24919.53,830,0,0
28617.15,20927.69,4,5,1
31510.58,63248.26,909,0,0
11004.46,24370.01,523,2,0
4809.94,16657.7,319,2,0
4760.87,19598.87,382,1,0
11791.29,90534.41,203,1,0
7316.34,62283.17,68,2,0
35638.83,89800.98,121,0,0
30416.63,89277.94,831,0,0
7941.99,49723.1,967,1,0
18059.99,91853.56,232,0,0
4050.48,35398.69,534,0,0
8713.99,85434.91,439,0,0
6230.89,54432.19,741,2,0
5024.38,25909.6,474,1,0
114406.17,91836.55,5,3,1
41715.56,90417.51,569,2,0
30969.51,91584.67,886,0,0
12733.12,62246.11,245,2,0
8315.98,14302.38,947,1,0
20306.93,55129.36,520,2,0
11482.42,29949.9,343,1,0
10636.19,98055.88,875,0,0
41347.57,88531.37,418,1,0
80896.35,43525.18,8,3,1
78365.21,46649.71,1,4,1
50608.33,92514.09,868,2,0
20264.12,41946.84,61,0,0
67819.33,64702.28,3,3,1
22333.94,40965.83,82,2,0
3984.06,24324.72,491,1,0
5889.17,41986.78,833,0,0
168797.9,92213.19,5,3,1
27926.23,50226.12,855,1,0
5314.88,23930.55,318,1,0
5771.59,11834.98,187,1,0
52155.08,96993.0,49,2,0
62868.65,97331.5,594,0,0
9482.78,33717.97,191,2,0
18886.02,30021.2,851,1,0
117447.58,82192.62,4,6,1
9127.16,5419.37,7,4,1
22016.13,61614.68,293,2,0
5705.36,27979.46,865,1,0
52550.43,28060.37,4,4,1
6064.13,14075.48,445,1,0
18591.41,58576.45,949,0,0
184798.05,97000.0,5,3,1
55731.29,88866.11,315,2,0
21479.54,88226.84,163,2,0
27997.82,21904.42,5,5,1
24485.25,56525.07,256,1,0
29561.77,44109.18,550,2,0
23581.95,64572.64,837,1,0
3051.28,8665.45,49,2,0
12874.83,48265.09,344,2,0
3209.94,7336.38,529,2,0
102749.37,88902.4,9,6,1
14751.19,7841.65,5,4,1
8964.07,77431.44,300,1,0
15548.33,30586.52,773,2,0
2026.48,15294.19,901,2,0
76052.27,55414.4,8,3,1
12239.06,60879.39,330,2,0
44898.81,81662.12,701,1,0
17091.69,48484.27,529,0,0
14598.2,66449.56,211,2,0
42282.08,85812.36,165,1,0
4935.89,29114.63,772,1,0
10664.09,31918.26,898,2,0
6956.76,44776.13,975,2,0
3975.97,16289.52,438,1,0
51496.4,49641.33,10,5,1
1075.69,8773.01,319,1,0
24996.0,65216.83,438,2,0
14181.35,44965.15,104,0,0
22924.41,43566.39,805,0,0
6344.86,14607.76,470,2,0
12397.09,7205.61,3,3,1
18773.06,56255.95,73,1,0
11782.99,53449.87,76,1,0
33863.38,52253.29,734,1,0
50311.39,38016.25,10,5,1
39004.03,74494.33,943,0,0
35621.2,89040.3,719,0,0
1139.3,9475.72,443,0,0
5427.15,10248.27,354,0,0
52917.13,97521.09,887,1,0
41511.12,78597.11,356,0,0
44077.81,31106.31,1,6,1
17306.67,63191.21,179,2,0
4540.46,9483.63,780,0,0
44812.97,77783.13,858,2,0
15601.46,25796.29,189,0,0
18810.12,58661.96,922,2,0
23992.15,40915.92,785,0,0
14602.24,40825.36,828,0,0
138539.95,96674.32,8,4,1
9205.17,17186.94,415,0,0
11765.26,8130.56,2,6,1
30664.45,60871.44,441,0,0
14341.79,33199.15,896,0,0
74503.02,69325.52,4,3,1
2626.35,11201.82,171,2,0
19696.95,51366.06,155,2,0
11479.56,29067.39,619,0,0
20602.77,54378.01,253,0,0
2533.33,11605.42,690,2,0
35137.65,90700.7,991,1,0
49173.43,97308.01,760,2,0
3003.04,25807.51,603,1,0
12679.62,11829.44,4,4,1
34347.48,54718.66,743,1,0
18699.2,42842.06,781,2,0
8307.98,17457.73,743,0,0
138685.44,80119.06,2,6,1
22130.21,37197.73,117,0,0
6095.09,24318.79,292,0,0
41388.22,71134.97,403,2,0
7556.55,5281.45,9,3,1
22538.83,84907.97,93,0,0
42302.95,31351.33,5,6,1
9251.13,20623.77,271,1,0
5782.38,30267.37,104,2,0
12196.91,10004.54,2,6,1
75139.64,45051.23,1,3,1
34876.12,66593.43,870,1,0
30010.03,69483.31,546,0,0
8277.58,12895.09,821,1,0
70705.94,54403.31,8,3,1
122734.77,64997.11,2,4,1
9937.17,18159.48,953,0,0
6496.05,53422.05,168,1,0
16508.1,49620.25,164,1,0
27675.76,90652.69,807,0,0
5403.0,30578.32,619,2,0
8670.77,40464.53,975,1,0
24909.14,41795.28,62,0,0
7456.53,37257.88,931,0,0
41145.81,72231.39,625,2,0
8681.61,46577.29,834,0,0
48675.73,38698.2,2,5,1
15324.1,57610.62,783,0,0
38942.53,25413.98,2,5,1
43909.9,75865.55,940,1,0
78886.08,75439.35,5,6,1
5721.73,18762.37,444,1,0
21912.51,35692.43,890,0,0
44727.08,78227.83,584,2,0
131490.12,67474.5,5,5,1
28829.14,75329.82,31,0,0
28252.67,62094.72,793,2,0
26094.98,91828.76,489,0,0
48613.56,30417.88,6,6,1
7327.72,22780.81,288,0,0
8011.33,62728.58,574,0,0
3386.38,6864.73,754,2,0
8360.15,65629.34,787,2,0
176527.84,95076.07,1,4,1
37003.17,88704.92,875,0,0
20218.25,39340.12,630,2,0
23815.62,47019.6,260,2,0
1868.78,13483.16,95,1,0
33821.04,18799.93,6,5,1
24761.02,50095.15,642,0,0
54703.81,96445.74,400,0,0
18260.53,74743.66,273,0,0
43423.24,88220.71,348,0,0
13375.52,21234.14,481,2,0
18924.59,63195.17,597,0,0
12670.22,99485.25,745,0,0
3235.54,5369.79,32,2,0
35132.1,27747.65,3,5,1
11393.76,35589.78,325,0,0
7489.79,43818.5,932,0,0
6245.06,18601.71,643,2,0
8685.67,57159.58,756,2,0
53095.58,79757.36,206,0,0
20890.56,79984.21,616,0,0
9383.72,68546.56,631,0,0
22262.23,32367.22,855,1,0
8771.55,14281.34,65,2,0
86427.51,77906.9,9,3,1
25391.47,85834.98,411,0,0
89020.07,53042.08,3,5,1
14154.24,53620.36,770,2,0
29571.44,97720.2,269,0,0
18030.73,74564.65,131,2,0
22694.89,43791.17,979,1,0
23102.38,34752.41,880,1,0
870.15,5862.54,341,0,0
18396.01,27454.93,368,0,0
105217.42,79184.35,4,4,1
56096.88,83741.97,386,2,0
27300.65,79264.07,100,2,0
1749.77,9097.77,46,1,0
5998.23,25262.62,216,1,0
31381.84,60316.6,210,0,0
86157.16,55263.4,1,4,1
95325.89,65049.8,1,3,1
30158.35,21498.05,1,5,1
103728.63,85630.91,10,4,1
14753.3,56704.02,580,1,0
1626.32,11703.37,811,2,0
18119.19,26917.74,377,2,0
10074.72,35458.21,670,1,0
9456.01,19233.57,965,1,0
21886.42,32330.57,544,1,0
2828.97,8008.98,763,2,0
28782.51,68721.03,659,2,0
31481.91,75219.84,967,1,0
43684.32,65752.5,646,2,0
24357.55,44387.73,581,1,0
11664.45,29864.52,748,0,0
29114.36,63317.49,158,2,0
97574.41,75026.3,7,5,1
16521.45,47048.5,55,0,0
13130.86,44612.72,574,1,0
33992.97,78844.88,389,1,0
8224.15,28670.56,254,2,0
37739.71,33796.89,10,5,1
3000.71,12659.03,123,2,0
14946.9,22108.19,621,2,0
11889.03,33436.82,951,0,0
30957.79,48002.23,56,2,0
18673.47,39975.37,199,2,0
34734.85,93605.11,158,1,0
10954.16,75903.15,557,1,0
44638.38,66333.89,660,2,0
24719.66,43352.78,283,1,0
7800.2,47079.41,444,1,0
64262.13,33111.47,5,4,1
11606.17,19047.54,211,1,0
63288.75,94051.76,588,0,0
132843.52,82326.08,5,4,1
128504.87,68965.91,5,4,1
120230.23,98056.44,9,5,1
12097.58,69935.5,87,1,0
5514.75,27178.59,529,1,0
27907.65,43680.23,784,1,0
15119.56,25712.73,626,1,0
13797.25,29033.2,945,0,0
15876.44,12760.26,9,4,1
16660.75,29077.88,806,0,0
106333.8,56238.09,4,5,1
6556.76,32074.75,866,2,0
140434.43,71685.68,8,4,1
5481.55,20169.67,968,2,0
73470.46,63792.07,3,3,1
8963.85,20749.26,109,1,0
14171.54,21487.43,635,0,0
17598.15,95287.92,37,0,0
48033.43,68704.41,860,2,0
126853.14,73131.27,9,4,1
127678.24,66018.27,1,3,1
31625.99,98717.19,882,1,0
12701.27,44481.06,102,0,0
148271.36,83059.15,4,5,1
98534.49,67762.61,1,5,1
8946.23,16418.37,526,0,0
99141.48,60285.95,3,5,1
56504.72,89086.99,467,2,0
2149.45,6372.68,625,2,0
41569.37,78693.43,236,1,0
15545.07,42542.04,302,2,0
32324.68,82206.85,821,2,0
47224.65,70689.83,896,2,0
7239.32,22360.39,861,0,0
35498.3,51138.27,439,2,0
105140.27,79349.29,2,5,1
17590.18,29343.84,898,1,0
27994.67,72706.28,758,2,0
21528.26,79768.53,337,0,0
4238.76,20864.84,499,0,0
10214.99,18577.56,407,0,0
135292.19,90151.89,3,6,1
36724.37,85329.7,86,2,0
66574.88,34909.68,6,5,1
23291.33,94335.0,876,2,0
1603.53,6366.29,734,1,0
44127.99,74504.29,548,1,0
20766.39,86852.39,405,1,0
18930.73,77649.53,967,1,0
17330.32,58939.61,308,2,0
21596.57,67412.11,173,0,0
134825.7,96683.64,10,6,1
55534.1,34937.72,9,6,1
56120.02,36145.32,4,4,1
55257.87,32119.52,7,5,1
33937.62,87997.12,950,2,0
15601.64,63638.19,534,1,0
32153.87,49240.06,955,2,0
6851.97,32393.16,705,2,0
6328.01,57443.32,469,1,0
34356.39,49266.21,888,2,0
10886.4,65799.32,341,2,0
1047.36,8510.86,700,2,0
41289.54,39837.98,10,4,1
6203.86,27433.95,151,2,0
14868.77,58521.6,993,1,0
8579.87,12594.38,990,1,0
49813.88,91918.27,681,1,0
11437.55,45736.03,103,0,0
45874.73,66136.85,559,1,0
27203.07,41638.86,680,1,0
3402.13,9161.46,807,1,0
18991.62,50094.68,80,1,0
87409.0,61190.89,6,3,1
116242.51,68850.02,7,6,1
17676.73,59046.59,185,2,0
6804.53,17505.88,377,1,0
69530.5,53234.19,7,5,1
18919.57,59405.08,578,1,0
32141.11,72524.9,840,2,0
37706.69,69176.26,903,0,0
2396.27,11768.84,576,2,0
38720.73,25225.2,7,3,1
64197.37,34938.95,7,3,1
18252.53,29294.51,341,0,0
27884.94,71851.5,657,2,0
19312.14,47707.96,742,2,0
4379.13,14856.01,808,2,0
45159.48,67991.89,825,1,0
42360.62,79420.54,485,0,0
4351.53,7442.76,65,1,0
52331.52,78260.75,689,0,0
32000.5,21343.33,10,3,1
10735.83,74662.2,49,2,0
16172.87,31270.46,594,1,0
10632.25,19836.47,329,0,0
12696.77,39520.88,845,1,0
59961.93,52349.44,4,6,1
7030.91,16227.89,410,0,0
51024.77,74121.08,681,0,0
23268.37,63474.33,225,1,0
59902.4,35221.66,4,4,1
16454.61,41941.18,604,0,0
46711.08,36554.46,4,4,1
15046.87,61494.52,267,2,0
19190.72,14058.99,4,3,1
16996.64,97985.01,591,0,0
25661.28,20129.99,9,6,1
4439.56,18851.8,531,2,0
19111.23,42739.0,240,2,0
28087.5,71712.96,715,1,0
22410.74,21485.19,4,3,1
97283.03,56165.17,7,3,1
19347.69,89455.35,799,1,0
25929.07,22430.72,9,3,1
13077.03,34051.52,506,2,0
50912.31,94011.37,573,0,0
42877.99,81664.84,75,0,0
60869.4,47760.22,5,4,1
2250.27,11174.35,301,0,0
13640.06,66075.2,728,1,0
43342.51,79134.9,799,0,0
148483.91,91378.03,8,3,1
62664.64,94020.02,232,0,0
145100.79,81487.28,10,3,1
158707.7,98028.24,7,5,1
4278.9,41977.27,127,1,0
18427.07,40828.85,264,2,0
28731.86,24130.17,10,5,1
26944.36,63778.46,156,2,0
16053.28,58902.17,656,1,0
113691.73,62133.37,8,3,1
11358.45,57946.71,826,2,0
6073.72,19194.63,523,0,0
9035.15,17711.81,43,0,0
58052.77,40308.2,4,3,1
88976.5,88702.87,2,4,1
19020.16,79802.97,386,1,0
12366.24,40695.59,424,2,0
44297.35,88641.99,138,2,0
4092.58,33373.27,612,2,0
776.5,5410.73,140,2,0
16231.2,10643.27,2,5,1
11646.79,10091.53,5,6,1
53979.06,40206.6,5,5,1
8815.54,85043.14,279,0,0
16881.55,54781.27,488,2,0
10817.37,74170.25,947,0,0
5447.83,10683.38,31,0,0
38505.55,26090.17,1,5,1
10601.16,36636.85,157,0,0
38281.39,20455.67,9,5,1
23219.05,13439.84,3,4,1
40456.69,58998.61,971,2,0
6961.6,62271.88,605,1,0
6887.43,59540.51,124,2,0
19323.82,99865.28,840,0,0
32542.88,99020.76,51,0,0
36895.26,82718.82,779,0,0
26232.58,14260.87,2,6,1
10454.07,73000.6,100,0,0
13829.05,58792.23,582,2,0
111824.01,82468.92,6,5,1
38074.75,60544.89,674,2,0
17213.02,84157.54,911,1,0
1301.53,5085.32,240,0,0
26850.14,82977.76,362,0,0
16813.9,86864.54,633,1,0
153671.06,82212.4,9,6,1
36345.39,73117.4,781,1,0
116758.88,99715.27,10,4,1
7342.19,71284.81,104,2,0
14377.84,9577.54,9,4,1
78608.99,46395.91,1,5,1
5094.3,27305.18,986,0,0
95836.31,63741.39,7,6,1
31668.35,19158.02,5,4,1
28619.01,19190.51,10,3,1
47112.55,27886.99,10,4,1
34721.04,24995.67,5,6,1
110791.97,65914.86,4,4,1
11553.93,46956.88,635,1,0
84783.74,63785.59,3,3,1
21654.2,47832.07,317,1,0
27168.96,69154.04,666,0,0
33640.25,83151.42,727,1,0
63269.74,98480.75,801,2,0
9696.74,25851.33,542,0,0
5021.45,8839.76,768,2,0
25781.68,80969.66,604,2,0
10841.61,10057.65,2,5,1
3013.2,28208.07,126,1,0
11308.56,95025.08,382,0,0
31483.38,96118.38,215,2,0
19233.03,52048.36,117,0,0
56383.1,54833.87,4,6,1
37554.52,68667.69,484,0,0
32952.8,50068.52,313,2,0
13293.7,28558.26,572,2,0
38821.79,21503.69,8,4,1
50386.82,47643.45,8,4,1
166124.45,88124.04,8,6,1
38978.14,31347.11,4,5,1
78037.03,45223.39,3,6,1
26873.91,77938.84,74,2,0
8803.11,71750.87,441,1,0
4774.59,9876.52,745,1,0
52977.04,85601.58,262,1,0
3864.62,10094.53,407,0,0
133245.89,73171.82,8,6,1
9712.81,31595.49,97,1,0
19075.62,47064.05,891,0,0
28914.25,43373.81,73,2,0
21173.91,57014.42,346,0,0
8050.83,52565.27,750,2,0
11490.13,97019.16,164,1,0
7987.44,16399.63,522,2,0
2546.9,8251.06,193,2,0
37045.8,60492.4,151,0,0
5241.53,24263.88,723,2,0
25679.7,45600.83,146,1,0
35203.42,93312.35,180,2,0
4510.82,6461.17,114,2,0
26001.93,94375.53,430,1,0
35988.34,60409.57,388,0,0
21716.99,38610.37,761,2,0
57845.9,94559.33,970,1,0
12025.53,21442.8,127,0,0
86865.68,66745.24,8,6,1
23916.11,59350.75,60,0,0
13814.35,88596.26,378,1,0
86119.68,58139.37,6,5,1
26399.91,92232.49,35,2,0
23169.27,64940.96,298,2,0
40048.97,77165.26,744,1,0
32944.4,50836.95,806,0,0
149378.58,79418.07,6,3,1
42957.54,86898.04,614,2,0
138253.4,87965.97,5,6,1
14614.62,61673.98,755,2,0
8989.1,27637.23,971,2,0
42801.61,82828.69,499,1,0
10337.21,35065.43,859,1,0
10036.8,46467.7,667,2,0
14372.54,7464.94,5,5,1
18227.82,47395.91,257,1,0
9529.88,14126.41,260,2,0
11041.2,65238.87,227,0,0
3513.45,5153.83,113,2,0
30961.61,49889.53,195,0,0
45495.65,70529.53,586,0,0
18860.89,99694.06,916,1,0
5661.28,20581.69,43,2,0
36074.86,73517.9,527,1,0
68834.62,46690.48,9,3,1
149518.45,96661.27,6,5,1
44194.75,63271.21,58,0,0
14482.56,59225.77,860,2,0
49536.92,95205.63,983,0,0
6769.73,61166.17,61,1,0
50302.32,93543.75,726,1,0
1343.94,6352.72,315,0,0
40093.11,62918.45,753,2,0
18616.04,42025.08,630,0,0
2657.74,6878.17,110,0,0
6533.76,15460.74,55,1,0
22275.4,67382.7,335,0,0
11403.5,16977.22,459,2,0
70846.94,60806.29,10,3,1
44426.94,70194.95,219,2,0
65871.73,99059.29,387,0,0
32954.45,52478.17,860,2,0
78916.28,63672.24,9,5,1
27962.75,57379.6,377,0,0
160616.54,82397.21,4,3,1
46738.73,73102.48,907,2,0
99772.79,62798.39,1,5,1
11078.81,64150.52,933,2,0
1966.27,7859.38,946,1,0
5965.89,46053.86,272,2,0
35075.26,56217.04,102,2,0
169729.42,90546.41,9,6,1
12230.59,34680.5,583,1,0
6297.14,42418.63,375,1,0
3094.35,8430.78,408,2,0
110405.34,99103.99,10,6,1
28944.13,59913.79,530,1,0
18939.63,30866.77,155,1,0
57176.63,89388.72,66,1,0
82423.18,60125.58,7,3,1
35277.94,51323.49,53,0,0
26226.9,68152.84,618,2,0
78777.86,60023.23,3,6,1
26292.15,68801.19,52,2,0
40706.28,65282.33,165,1,0
63340.74,97257.48,449,0,0
13572.77,55996.35,134,2,0
13351.03,81279.62,880,1,0
6055.34,24263.84,676,1,0
6269.56,12439.2,595,1,0
66992.16,37558.39,2,3,1
14828.72,8074.3,6,3,1
14200.89,40128.02,979,0,0
5508.75,39283.4,738,0,0
15857.64,94897.03,541,0,0
23767.32,35903.23,63,1,0
7881.43,32753.04,344,0,0
19814.45,80496.0,531,1,0
7520.26,26584.89,229,1,0
9004.96,54023.19,872,0,0
9088.49,21139.04,121,0,0
26403.95,86399.52,967,1,0
20074.05,76120.99,717,0,0
54676.98,86329.32,769,0,0
20020.27,15501.11,7,3,1
28539.2,87333.55,152,2,0
29578.96,70343.79,613,1,0
13085.03,72277.02,986,0,0
78816.96,48195.53,5,3,1
18395.72,33977.56,342,0,0
11100.45,23256.5,232,2,0
18242.75,38921.41,119,0,0
622.94,5244.17,557,2,0
17470.73,64025.63,882,0,0
74512.34,51467.94,3,4,1
29252.17,27250.62,2,5,1
90703.61,50281.41,8,6,1
35294.45,55091.62,974,2,0
38249.51,29207.9,3,4,1
12454.78,19478.78,216,0,0
37744.67,98557.89,181,0,0
32434.46,88518.78,610,1,0
19285.83,58016.87,55,0,0
37348.83,71311.99,68,1,0
71539.12,40494.59,2,4,1
27303.3,57574.31,957,2,0
9039.95,19059.76,619,0,0
15359.16,43607.45,185,2,0
20020.42,72443.54,45,2,0
21634.03,82382.51,407,2,0
14563.31,21172.35,657,1,0
95877.47,72307.79,10,4,1
15749.1,23557.67,693,0,0
36624.25,90341.75,315,1,0
21111.04,41258.17,500,1,0
10887.63,26176.42,520,2,0
4601.49,9652.65,284,1,0
11424.36,76808.73,476,0,0
135580.83,75727.0,1,4,1
23247.39,39347.33,500,1,0
116614.51,86852.3,5,4,1
15709.38,95695.19,788,1,0
40290.76,88106.75,735,1,0
15419.65,93859.35,469,1,0
172489.77,90352.07,8,6,1
1764.52,14814.13,750,1,0
23041.3,33995.65,735,0,0
17988.05,16709.88,8,4,1
51689.02,89729.49,397,1,0
31407.24,68156.72,371,2,0
3707.59,10644.89,931,1,0
95417.89,60948.6,6,4,1
4585.21,11027.92,434,1,0
13160.23,27765.54,605,0,0
6056.53,50490.72,291,1,0
15255.61,92868.69,614,1,0
11702.55,54254.04,914,1,0
18908.3,44268.57,298,1,0
1893.05,8487.83,158,0,0
27879.37,88984.75,835,0,0
132186.25,82263.46,8,3,1
15996.26,39574.32,617,0,0
38236.87,73887.43,336,0,0
26462.59,72838.36,598,1,0
14649.87,41709.92,917,2,0
23662.02,76485.14,752,0,0
9466.77,28359.24,841,0,0
10439.68,28345.34,96,2,0
41055.57,62663.66,594,2,0
39243.85,73340.22,609,1,0
28691.43,65678.35,74,2,0
12844.43,36258.14,646,0,0
16188.12,75526.02,197,2,0
9909.78,18499.26,445,2,0
16366.83,49281.56,985,2,0
15305.21,72650.5,404,1,0
14496.43,44621.45,404,0,0
6945.32,18728.86,213,2,0
79907.48,41675.49,10,3,1
88831.07,48834.23,9,3,1
56138.22,43898.47,6,4,1
19619.24,68840.96,192,2,0
30848.68,78487.01,778,0,0
28587.49,56338.54,207,0,0
4481.79,19257.48,59,2,0
28554.44,43325.51,384,2,0
6434.32,36348.93,343,2,0
16174.06,43698.0,377,0,0
33779.71,72010.14,654,2,0
14008.81,22644.07,790,2,0
47494.11,28314.78,8,6,1
21899.78,82759.98,376,1,0
59375.46,38421.68,6,4,1
14453.31,29004.37,673,1,0
55670.08,42613.47,6,6,1
46071.15,66929.72,209,2,0
52214.39,96666.28,990,2,0
38411.13,73575.97,596,0,0
57443.62,94553.64,420,0,0
2528.95,10027.9,329,0,0
37485.16,21136.3,1,5,1
54990.48,95745.45,547,0,0
88060.96,54674.99,4,4,1
64186.6,46065.41,4,3,1
13440.45,30974.1,241,0,0
14184.24,51053.66,381,1,0
17393.09,40248.06,948,2,0
32337.41,64796.35,710,0,0
44039.49,23886.05,5,3,1
14943.78,58019.73,579,1,0
64438.56,49702.85,2,5,1
99970.72,61985.68,8,3,1
44919.59,84042.4,527,2,0
13053.55,39269.36,698,2,0
4058.89,34244.39,449,1,0
3186.3,6760.28,330,1,0
3651.54,8160.72,698,1,0
23807.49,69807.16,281,1,0
15519.06,11892.76,5,6,1
8023.64,50265.01,240,2,0
11049.95,23153.12,358,0,0
104262.01,81291.7,3,5,1
13342.91,7306.01,10,6,1
26522.56,49489.07,724,1,0
7373.54,12751.59,894,1,0
7285.0,18228.43,828,2,0
27353.84,91489.64,153,0,0
11922.33,72024.16,468,1,0
154888.45,78139.83,2,3,1
25044.36,51611.73,217,1,0
29600.74,42921.98,694,1,0
26645.6,94062.18,85,2,0
8856.66,31588.59,975,1,0
15446.72,24486.01,316,0,0
11947.2,20630.16,55,0,0
57592.61,48826.83,3,6,1
8038.06,56143.15,497,2,0
55332.93,92810.87,309,2,0
45032.57,89360.3,617,2,0
43367.94,88834.32,272,2,0
9341.74,52495.93,33,0,0
79245.54,45612.12,6,5,1
138586.42,93194.43,4,3,1
18869.13,34607.0,219,2,0
103097.19,71791.85,6,3,1
32293.75,18536.75,4,4,1
124660.63,94518.41,5,4,1
28308.36,69936.2,898,1,0
10586.67,63045.22,152,0,0
9641.91,18021.11,627,1,0
10569.32,59789.61,755,0,0
18702.51,39055.58,236,1,0
48489.94,86693.69,719,2,0
46238.0,70100.03,276,0,0
4123.92,28905.46,95,2,0
29218.46,56369.07,753,1,0
155901.73,83518.92,6,4,1
38758.68,23066.65,9,4,1
22047.58,33432.14,807,0,0
44492.37,74899.61,360,1,0
13104.09,8559.08,5,6,1
54043.56,32637.95,7,6,1
51418.68,89354.42,254,1,0
45218.2,43399.92,5,6,1
15947.23,25368.83,925,0,0
7322.26,6691.51,5,6,1
35314.65,58117.06,70,2,0
24477.25,70446.75,46,2,0
107970.74,79412.55,4,5,1
14851.24,43136.45,328,1,0
44848.86,97443.24,966,1,0
106341.78,76860.31,4,3,1
30674.78,98638.04,240,2,0
84688.57,52072.1,2,6,1
56865.34,83920.92,165,1,0
21550.19,90114.92,461,0,0
46421.26,68114.87,546,1,0
20251.22,86170.12,360,1,0
41454.0,79917.21,487,0,0
10954.9,81762.15,209,1,0
