claim_id,policy_id,customer_id,claim_type,incident_date,claim_amount,status,fraud_score,surveyor_id,premium_amount,policy_start_date,kyc_status
2307,21694,9682,Motor Accident,2026-03-11,124042.88,REJECTED,0,21,63283.78,2025-01-07,PENDING
2308,12418,2405,Motor Accident,2026-05-05,6196.78,REJECTED,0,24,28523.07,2025-11-17,VERIFIED
2309,16921,3502,Health Claim,2025-11-13,63227.4,REJECTED,0,55,49296.34,2025-04-20,PENDING
2310,16463,4199,Life Claim,2026-05-16,40989.33,REJECTED,0,51,99731.93,2024-02-26,VERIFIED
2311,23207,5086,Life Claim,2026-05-22,28327.02,APPROVED,0,20,68546.8,2025-10-06,PENDING
2312,13941,5697,Motor Accident,2026-01-26,28883.87,PENDING,0,53,71540.42,2024-11-25,PENDING
2313,23001,1598,Health Claim,2026-02-28,38594.42,PENDING,0,18,88714.25,2025-12-19,VERIFIED
2314,13677,4065,Property Damage,2025-07-20,33278.76,REJECTED,0,90,58228.95,2025-08-22,VERIFIED
2315,804,7989,Health Claim,2025-10-05,8782.96,PENDING,0,20,36424.15,2024-06-14,VERIFIED
2316,24822,8077,Life Claim,2025-11-23,14797.97,PENDING,0,53,42631.52,2025-10-11,PENDING
2317,18050,9614,Motor Accident,2025-06-23,98263.34,REJECTED,0,28,69366.25,2025-02-14,VERIFIED
2318,14969,1835,Health Claim,2026-02-17,140661.75,APPROVED,0,80,76181.42,2024-05-07,PENDING
2319,5897,5019,Motor Accident,2025-09-02,54023.48,APPROVED,0,57,99622.61,2025-02-20,PENDING
2320,21922,674,Life Claim,2025-06-27,35756.54,PENDING,0,39,90173.94,2023-08-11,VERIFIED
2321,4017,1107,Property Damage,2026-05-24,49854.66,REJECTED,0,11,32858.02,2026-03-05,PENDING
2322,23883,2624,Motor Accident,2025-07-17,54671.35,PENDING,0,45,48142.84,2025-09-10,VERIFIED
2323,16412,6080,Life Claim,2025-06-24,16901.56,APPROVED,0,57,46686.76,2024-01-09,VERIFIED
2324,12909,4750,Health Claim,2026-02-10,160506.55,APPROVED,0,15,87718.13,2024-11-20,VERIFIED
2325,12298,2034,Property Damage,2026-05-11,57334.39,APPROVED,0,4,30691.83,2024-05-23,PENDING
2326,1770,3469,Health Claim,2025-06-22,61310.97,APPROVED,0,37,96747.6,2025-01-26,VERIFIED
2327,18188,6503,Life Claim,2025-10-28,58786.16,REJECTED,0,79,98489.64,2023-07-09,VERIFIED
2328,10202,8295,Life Claim,2025-09-12,6282.45,REJECTED,0,62,32343.39,2025-01-17,VERIFIED
2329,7242,8275,Health Claim,2026-04-27,22204.84,REJECTED,0,33,44449.04,2025-08-21,VERIFIED
2330,17775,7295,Property Damage,2026-04-06,4095.36,REJECTED,0,16,15246.59,2023-12-12,VERIFIED
2331,22072,9220,Property Damage,2025-06-26,106968.62,APPROVED,0,2,93165.39,2024-11-03,PENDING
2332,8729,7598,Motor Accident,2025-08-05,17169.34,APPROVED,0,98,26848.49,2023-11-23,PENDING
2333,3750,3325,Property Damage,2026-05-17,36431.92,PENDING,0,73,28449.14,2024-07-01,VERIFIED
2334,628,2583,Motor Accident,2026-02-01,7001.51,APPROVED,0,62,37721.22,2024-03-10,PENDING
2335,2043,7359,Property Damage,2026-04-12,31809.73,APPROVED,0,90,55102.4,2024-01-07,PENDING
2336,1927,1000,Health Claim,2025-10-10,37736.45,APPROVED,0,67,23330.23,2025-02-10,PENDING
2337,7649,3975,Property Damage,2025-07-24,27351.14,APPROVED,0,50,60367.42,2025-09-22,PENDING
2338,18525,2722,Health Claim,2025-09-09,24940.64,APPROVED,0,82,58995.56,2023-10-24,PENDING
2339,20237,7130,Health Claim,2025-08-22,35593.66,PENDING,0,39,71810.38,2024-10-26,VERIFIED
2340,15768,494,Motor Accident,2026-02-20,7664.43,PENDING,0,67,21636.87,2025-02-06,VERIFIED
2341,9715,1786,Health Claim,2026-02-19,32372.87,PENDING,0,61,22771.97,2026-02-19,PENDING
2342,3521,9784,Motor Accident,2025-09-02,22095.45,PENDING,0,2,13825.15,2024-06-09,VERIFIED
2343,9049,1414,Property Damage,2025-12-18,162559.7,APPROVED,0,94,86475.15,2026-03-25,PENDING
2344,9087,4357,Health Claim,2026-04-19,81437.82,REJECTED,0,69,63723.14,2025-03-07,PENDING
2345,21212,3018,Motor Accident,2026-02-06,40300.98,REJECTED,0,17,27383.61,2024-11-01,VERIFIED
2346,11045,9117,Motor Accident,2025-10-20,54474.94,PENDING,0,43,86628.23,2024-08-04,VERIFIED
2347,6649,9343,Health Claim,2025-07-01,21806.83,APPROVED,0,21,45694.12,2023-07-23,PENDING
2348,15725,8942,Motor Accident,2025-06-10,65672.0,PENDING,0,23,95120.18,2026-03-25,VERIFIED
2349,11966,4065,Property Damage,2026-04-11,58870.78,PENDING,0,86,99082.57,2026-01-05,VERIFIED
2350,23506,7287,Property Damage,2025-09-08,63735.67,REJECTED,0,45,45430.38,2024-11-05,VERIFIED
2351,14150,4716,Motor Accident,2026-05-16,34067.29,PENDING,0,65,25489.67,2025-10-06,PENDING
2352,22276,1439,Health Claim,2025-09-07,17979.63,APPROVED,0,68,44243.86,2024-03-14,VERIFIED
2353,13830,7003,Life Claim,2025-11-26,5937.96,PENDING,0,60,56570.58,2023-08-27,VERIFIED
2354,9052,3855,Health Claim,2025-12-31,105823.34,REJECTED,0,65,63824.72,2024-09-18,PENDING
2355,1287,459,Motor Accident,2025-06-16,41198.11,PENDING,0,66,75064.96,2025-02-15,VERIFIED
2356,16056,6724,Motor Accident,2026-05-20,16658.38,REJECTED,0,85,58393.19,2025-04-19,VERIFIED
2357,10467,2829,Life Claim,2025-11-30,30544.34,APPROVED,0,19,51737.31,2024-03-18,VERIFIED
2358,21598,7183,Life Claim,2025-11-24,10007.06,REJECTED,0,50,20213.99,2024-06-14,PENDING
2359,23411,1155,Life Claim,2025-10-02,34486.23,REJECTED,0,56,77613.87,2024-03-02,VERIFIED
2360,13190,5957,Health Claim,2025-10-25,29814.32,REJECTED,0,1,62572.62,2026-03-30,VERIFIED
2361,8545,4980,Motor Accident,2026-05-04,9960.76,PENDING,0,21,7906.19,2025-04-11,VERIFIED
2362,8701,3364,Life Claim,2025-11-20,5987.75,APPROVED,0,67,41894.16,2023-07-31,PENDING
2363,2281,1508,Health Claim,2025-07-07,118206.06,REJECTED,0,8,88384.1,2024-09-20,VERIFIED
2364,943,5747,Life Claim,2025-12-05,8491.73,REJECTED,0,44,13898.66,2024-02-17,VERIFIED
2365,12233,4835,Motor Accident,2025-09-04,19477.65,PENDING,0,10,85344.21,2024-02-26,VERIFIED
2366,17005,3932,Life Claim,2026-02-16,33037.03,PENDING,0,33,74195.83,2024-05-14,PENDING
2367,10238,4652,Motor Accident,2025-09-16,24296.39,PENDING,0,53,53597.98,2023-10-19,PENDING
2368,24285,7349,Motor Accident,2025-07-08,11132.87,APPROVED,0,92,16853.4,2025-07-10,VERIFIED
2369,15875,3312,Health Claim,2026-03-16,101430.96,PENDING,0,79,60422.09,2025-10-29,VERIFIED
2370,10467,9486,Property Damage,2025-07-28,10437.18,APPROVED,0,56,26440.07,2024-08-16,VERIFIED
2371,278,7028,Property Damage,2025-10-27,37970.33,REJECTED,0,49,19823.74,2026-03-27,VERIFIED
2372,9422,8228,Health Claim,2025-12-26,5281.96,PENDING,0,11,15875.44,2024-04-06,PENDING
2373,14244,7440,Health Claim,2025-08-15,13403.54,APPROVED,0,38,31687.71,2023-07-18,VERIFIED
2374,24262,2845,Property Damage,2025-06-29,26210.74,PENDING,0,34,63934.97,2024-10-23,PENDING
2375,13022,8982,Life Claim,2025-07-14,41084.88,REJECTED,0,3,65750.74,2023-08-31,PENDING
2376,21493,1219,Health Claim,2026-01-31,121378.4,PENDING,0,27,73448.76,2025-09-25,PENDING
2377,8029,4404,Life Claim,2025-05-29,5322.0,REJECTED,0,63,28174.78,2025-01-14,VERIFIED
2378,9248,2989,Property Damage,2026-03-17,15328.39,REJECTED,0,15,96951.64,2023-08-11,VERIFIED
2379,9068,8333,Life Claim,2026-03-04,4928.53,PENDING,0,40,15774.62,2026-05-02,PENDING
2380,3304,3030,Motor Accident,2025-11-05,31257.74,PENDING,0,13,46846.24,2024-04-28,PENDING
2381,11534,7464,Health Claim,2025-08-16,34559.01,REJECTED,0,13,58972.92,2024-03-10,PENDING
2382,8936,7,Motor Accident,2026-05-25,74482.64,APPROVED,0,73,62105.76,2023-09-13,PENDING
2383,3314,2328,Life Claim,2025-10-14,93662.6,APPROVED,0,57,93081.13,2025-02-20,VERIFIED
2384,18846,4262,Property Damage,2026-03-19,45828.71,APPROVED,0,50,80238.84,2025-04-21,PENDING
2385,13184,5284,Property Damage,2025-09-04,4505.63,REJECTED,0,29,19346.18,2024-02-18,VERIFIED
2386,16470,7045,Health Claim,2026-03-19,18335.24,PENDING,0,20,95579.03,2026-03-22,VERIFIED
2387,22467,9041,Life Claim,2026-05-03,44878.06,PENDING,0,94,87597.17,2025-03-24,VERIFIED
2388,6529,2273,Motor Accident,2026-03-07,7086.4,PENDING,0,72,68534.27,2025-05-31,VERIFIED
2389,7788,638,Motor Accident,2025-08-11,9434.85,APPROVED,0,46,14079.72,2025-07-13,VERIFIED
2390,11087,9321,Property Damage,2026-01-12,8624.88,PENDING,0,41,35805.5,2024-05-28,VERIFIED
2391,1771,2723,Life Claim,2026-01-20,21975.29,REJECTED,0,49,32664.31,2023-12-10,VERIFIED
2392,16387,9507,Property Damage,2026-01-29,27391.2,PENDING,0,13,60130.06,2025-11-13,VERIFIED
2393,23430,9464,Motor Accident,2026-05-02,6436.11,REJECTED,0,91,49086.13,2023-12-18,PENDING
2394,77,4446,Property Damage,2026-03-27,25259.4,PENDING,0,43,63731.64,2024-07-20,VERIFIED
2395,10190,1128,Motor Accident,2026-05-09,68791.82,APPROVED,0,41,56081.42,2025-04-27,VERIFIED
2396,3731,5681,Property Damage,2025-12-05,12084.02,PENDING,0,65,25774.67,2024-08-31,PENDING
2397,16862,5821,Motor Accident,2025-12-24,53055.94,APPROVED,0,41,85041.37,2024-02-11,VERIFIED
2398,10608,2454,Property Damage,2025-07-17,7486.77,APPROVED,0,95,61165.31,2024-05-04,VERIFIED
2399,16758,1283,Property Damage,2025-11-12,16755.27,REJECTED,0,20,79396.91,2025-12-18,VERIFIED
2400,22961,3030,Health Claim,2025-10-05,22303.37,REJECTED,0,10,59458.34,2024-01-08,PENDING
2401,7800,6784,Motor Accident,2026-02-14,34977.42,APPROVED,0,58,21475.67,2025-04-28,PENDING
2402,19552,7796,Motor Accident,2025-06-16,17802.26,APPROVED,0,77,15495.63,2024-07-01,PENDING
2403,16361,1662,Motor Accident,2025-08-14,50057.35,PENDING,0,74,29450.51,2023-07-07,VERIFIED
2404,17904,1526,Health Claim,2025-10-12,15671.64,PENDING,0,65,22940.42,2025-03-31,VERIFIED
2405,9898,8853,Life Claim,2025-09-11,18817.58,REJECTED,0,15,18661.57,2025-01-31,VERIFIED
2406,19583,1193,Motor Accident,2025-12-12,51367.25,APPROVED,0,57,27149.21,2026-01-23,PENDING
2407,20233,9006,Life Claim,2026-04-07,2792.17,APPROVED,0,73,12460.86,2025-10-09,PENDING
2408,17571,3594,Property Damage,2026-02-08,17017.26,REJECTED,0,18,11323.24,2024-03-11,PENDING
2409,21320,3170,Motor Accident,2025-06-25,43393.55,APPROVED,0,27,66029.23,2025-01-27,PENDING
2410,1095,51,Health Claim,2025-09-08,99983.59,PENDING,0,64,89318.55,2024-09-06,VERIFIED
2411,24658,2718,Motor Accident,2026-02-14,18126.74,APPROVED,0,11,74250.27,2026-02-07,VERIFIED
2412,4983,9787,Health Claim,2025-12-18,27261.09,REJECTED,0,6,71246.24,2025-08-09,VERIFIED
2413,13829,6861,Life Claim,2025-07-02,8791.32,PENDING,0,5,28030.5,2025-01-08,PENDING
2414,7723,9660,Property Damage,2026-05-06,6537.39,PENDING,0,92,20639.42,2025-10-15,VERIFIED
2415,21743,1030,Property Damage,2026-01-01,24493.17,REJECTED,0,29,73944.84,2025-11-23,PENDING
2416,6977,8149,Life Claim,2026-03-10,4409.5,REJECTED,0,60,19101.31,2026-02-15,VERIFIED
2417,16640,3085,Health Claim,2026-05-10,7315.1,REJECTED,0,13,32066.5,2024-08-28,VERIFIED
2418,1968,6931,Health Claim,2025-06-27,24659.66,PENDING,0,89,91312.93,2024-08-09,VERIFIED
2419,13265,6498,Health Claim,2025-08-14,2901.6,PENDING,0,86,12708.84,2025-03-18,VERIFIED
2420,16600,6845,Motor Accident,2025-06-29,17198.75,APPROVED,0,74,64868.7,2025-07-13,VERIFIED
2421,12264,2410,Health Claim,2026-04-29,14398.69,PENDING,0,20,47322.38,2026-02-11,VERIFIED
2422,20107,7566,Property Damage,2026-03-09,57577.32,APPROVED,0,94,82557.5,2025-03-26,PENDING
2423,22269,6821,Property Damage,2026-05-13,84448.02,APPROVED,0,19,71837.23,2025-01-19,PENDING
2424,5084,2990,Property Damage,2025-07-08,21098.48,PENDING,0,20,37580.71,2025-11-26,VERIFIED
2425,16703,3862,Health Claim,2025-07-28,121214.28,APPROVED,0,84,86487.32,2024-01-04,VERIFIED
2426,2896,3376,Life Claim,2025-08-10,17088.58,APPROVED,0,8,45980.27,2024-08-02,PENDING
2427,24976,7470,Motor Accident,2026-04-22,91058.06,PENDING,0,8,63526.48,2024-09-18,PENDING
2428,18681,623,Life Claim,2025-11-14,19793.16,APPROVED,0,24,69309.58,2024-01-19,VERIFIED
2429,19666,9528,Property Damage,2025-12-06,9271.6,APPROVED,0,33,41751.22,2024-09-22,VERIFIED
2430,11171,4248,Life Claim,2025-09-25,24720.43,REJECTED,0,15,45184.0,2026-03-07,VERIFIED
2431,11734,8729,Motor Accident,2026-03-30,39529.0,REJECTED,0,87,66822.89,2024-05-31,VERIFIED
2432,20695,1519,Motor Accident,2025-09-03,95341.32,APPROVED,0,60,57276.68,2023-06-06,PENDING
2433,15611,8990,Life Claim,2026-05-07,7392.27,APPROVED,0,44,44137.63,2025-12-23,VERIFIED
2434,14879,5882,Life Claim,2025-09-28,24268.03,REJECTED,0,12,23531.26,2024-04-27,VERIFIED
2435,11912,8176,Motor Accident,2025-06-25,15955.36,APPROVED,0,19,57485.71,2023-06-13,PENDING
2436,15593,4360,Health Claim,2025-12-14,26185.33,REJECTED,0,89,52435.56,2023-09-04,VERIFIED
2437,18990,2655,Health Claim,2026-02-02,39580.46,APPROVED,0,95,63271.2,2023-11-04,VERIFIED
2438,13870,4261,Life Claim,2025-09-05,22938.41,PENDING,0,8,97382.49,2023-12-29,VERIFIED
2439,22526,8739,Life Claim,2026-05-06,18536.68,PENDING,0,66,58104.88,2025-01-09,PENDING
2440,19607,808,Life Claim,2026-03-09,54320.1,APPROVED,0,33,46754.14,2025-05-10,PENDING
2441,15106,5144,Health Claim,2025-10-23,6360.37,PENDING,0,95,51267.27,2026-01-04,VERIFIED
2442,10405,4853,Property Damage,2026-01-11,60988.5,REJECTED,0,12,31788.27,2024-06-07,PENDING
2443,6652,9200,Property Damage,2025-11-28,22645.79,APPROVED,0,77,33298.08,2024-03-04,VERIFIED
2444,3989,4192,Motor Accident,2026-03-28,31192.96,APPROVED,0,87,77071.23,2024-01-02,PENDING
2445,13795,9759,Property Damage,2025-08-26,39027.64,PENDING,0,59,59274.0,2024-08-07,VERIFIED
2446,13226,4583,Property Damage,2025-06-09,27560.88,APPROVED,0,70,17017.84,2025-10-04,PENDING
2447,14690,7467,Property Damage,2025-10-07,12422.29,REJECTED,0,42,73703.22,2024-10-21,PENDING
2448,10960,1802,Health Claim,2025-09-01,27197.93,PENDING,0,46,41955.83,2026-04-17,PENDING
2449,4722,5113,Life Claim,2025-11-16,5521.0,REJECTED,0,97,11369.06,2025-07-28,VERIFIED
2450,1833,3394,Motor Accident,2025-05-27,9751.6,REJECTED,0,96,26842.3,2024-08-15,VERIFIED
2451,17868,456,Health Claim,2025-07-28,53237.64,APPROVED,0,90,51611.42,2024-10-23,VERIFIED
2452,4105,1121,Life Claim,2025-10-19,12267.59,PENDING,0,79,79178.0,2025-09-09,VERIFIED
2453,17957,956,Life Claim,2025-06-02,46731.62,REJECTED,0,32,74763.67,2023-08-09,VERIFIED
2454,948,8591,Property Damage,2026-05-19,123508.51,APPROVED,0,45,93078.02,2025-09-23,PENDING
2455,17362,6535,Property Damage,2025-11-07,140806.97,REJECTED,0,58,99246.6,2025-12-16,VERIFIED
2456,10913,6148,Motor Accident,2025-08-05,106252.73,PENDING,0,8,59316.46,2025-11-22,PENDING
2457,14280,2545,Health Claim,2025-10-25,37689.19,REJECTED,0,77,20162.76,2026-04-14,VERIFIED
2458,2284,1959,Motor Accident,2026-01-21,180372.75,APPROVED,0,69,95912.3,2023-05-27,PENDING
2459,23223,1562,Health Claim,2025-08-28,38437.92,REJECTED,0,57,66837.77,2023-10-07,VERIFIED
2460,17504,6727,Health Claim,2025-11-07,17090.71,REJECTED,0,93,9060.39,2023-11-30,VERIFIED
2461,23303,4401,Motor Accident,2026-01-16,21659.91,PENDING,0,28,40215.24,2025-06-11,VERIFIED
2462,14851,8601,Property Damage,2026-02-15,16881.02,APPROVED,0,94,41010.98,2024-01-05,VERIFIED
2463,18678,2853,Health Claim,2026-03-26,7372.88,REJECTED,0,89,16303.24,2025-02-26,PENDING
2464,12511,3316,Motor Accident,2025-12-28,18039.16,APPROVED,0,61,50887.24,2026-02-01,PENDING
2465,19507,9593,Property Damage,2026-04-18,8692.34,APPROVED,0,38,46931.35,2025-05-04,VERIFIED
2466,24879,785,Motor Accident,2025-12-21,116513.0,APPROVED,0,35,72830.69,2024-03-03,VERIFIED
2467,6721,7921,Life Claim,2025-11-29,41667.95,PENDING,0,63,62563.19,2026-01-19,VERIFIED
2468,21384,6177,Motor Accident,2025-08-21,68628.89,APPROVED,0,92,98474.94,2023-08-26,PENDING
2469,20938,4088,Motor Accident,2025-08-28,98700.94,PENDING,0,24,57437.87,2025-05-19,VERIFIED
2470,6888,4165,Property Damage,2025-10-14,26541.83,PENDING,0,54,45685.84,2025-01-09,PENDING
2471,3832,2018,Property Damage,2025-10-19,7999.37,PENDING,0,64,21182.09,2025-03-06,VERIFIED
2472,4469,755,Life Claim,2025-06-22,23833.2,PENDING,0,21,57164.0,2023-08-19,PENDING
2473,13339,4955,Life Claim,2025-10-12,84178.43,APPROVED,0,13,70508.02,2024-06-16,PENDING
2474,9535,4243,Health Claim,2025-10-04,14048.17,REJECTED,0,16,55622.11,2025-01-04,PENDING
2475,5000,5407,Health Claim,2026-04-05,12520.51,PENDING,0,30,25528.1,2024-07-07,VERIFIED
2476,7131,6231,Health Claim,2026-01-22,4684.29,REJECTED,0,17,12981.71,2024-07-02,PENDING
2477,16634,3443,Property Damage,2025-11-21,12736.39,APPROVED,0,78,7218.24,2025-06-13,PENDING
2478,10573,1964,Health Claim,2026-01-20,12149.23,PENDING,0,38,55616.41,2024-04-14,PENDING
2479,5372,4815,Property Damage,2025-08-27,78344.59,APPROVED,0,22,72572.8,2026-05-07,VERIFIED
2480,20864,3488,Property Damage,2025-11-04,51251.48,PENDING,0,7,92050.99,2023-11-22,PENDING
2481,4675,6824,Property Damage,2025-07-08,12206.65,APPROVED,0,83,46359.04,2026-02-05,VERIFIED
2482,8133,4594,Motor Accident,2025-12-15,31661.23,REJECTED,0,25,73762.74,2024-07-25,VERIFIED
2483,3568,5472,Property Damage,2025-07-23,10982.33,APPROVED,0,63,6073.52,2025-04-05,VERIFIED
2484,246,7731,Property Damage,2026-04-02,54943.1,PENDING,0,95,91562.34,2026-02-03,VERIFIED
2485,1918,6295,Life Claim,2025-06-10,43072.0,REJECTED,0,96,90043.33,2024-03-29,VERIFIED
2486,1806,8298,Health Claim,2025-09-27,90139.86,PENDING,0,60,80442.42,2023-10-24,VERIFIED
2487,22105,3637,Property Damage,2025-06-30,44776.18,PENDING,0,59,74950.65,2024-10-26,VERIFIED
2488,13838,7401,Life Claim,2025-07-05,56796.68,REJECTED,0,16,85473.94,2025-06-23,PENDING
2489,4480,4455,Property Damage,2026-04-18,5734.31,REJECTED,0,46,22218.48,2025-06-27,PENDING
2490,18380,8720,Motor Accident,2025-11-17,9141.27,PENDING,0,55,15262.7,2024-06-24,VERIFIED
2491,19886,385,Health Claim,2026-02-01,12376.41,APPROVED,0,50,48358.3,2025-09-30,PENDING
2492,15220,6876,Property Damage,2025-10-23,9781.93,PENDING,0,88,37674.72,2024-12-18,PENDING
2493,20708,3713,Health Claim,2026-02-28,12548.36,APPROVED,0,86,10430.49,2025-06-30,VERIFIED
2494,9112,9236,Health Claim,2025-09-24,45411.71,REJECTED,0,80,96213.45,2024-01-14,PENDING
2495,23928,6537,Life Claim,2025-07-17,7332.0,REJECTED,0,30,16964.63,2026-01-18,VERIFIED
2496,24663,7803,Life Claim,2026-05-23,139471.77,PENDING,0,49,70467.81,2023-10-27,PENDING
2497,14365,7480,Life Claim,2025-06-27,5625.99,REJECTED,0,100,35262.94,2025-03-27,VERIFIED
2498,6228,1244,Motor Accident,2025-12-19,22530.29,APPROVED,0,25,79982.36,2024-10-31,VERIFIED
2499,9606,2170,Health Claim,2025-10-07,45615.74,APPROVED,0,58,95977.68,2024-10-23,PENDING
2500,18734,4040,Health Claim,2025-11-02,24510.28,APPROVED,0,52,97311.06,2023-11-19,PENDING
2501,18601,6002,Health Claim,2026-05-09,20260.77,APPROVED,0,42,78178.72,2026-03-27,VERIFIED
2502,9542,431,Property Damage,2025-09-16,23762.96,PENDING,0,18,36919.42,2025-03-05,PENDING
2503,19578,6690,Property Damage,2025-11-03,41658.03,APPROVED,0,77,83233.49,2025-08-18,PENDING
2504,7360,6983,Property Damage,2025-09-18,52209.78,PENDING,0,64,74984.9,2026-03-20,VERIFIED
2505,1098,5640,Property Damage,2025-08-23,19679.92,APPROVED,0,71,78579.55,2023-07-30,PENDING
2506,23234,9287,Life Claim,2025-10-23,83651.65,APPROVED,0,98,77416.7,2024-01-21,PENDING
2507,14561,7743,Property Damage,2025-11-20,4575.25,APPROVED,0,36,31413.6,2025-12-05,VERIFIED
2508,6033,4915,Property Damage,2025-07-13,30777.38,PENDING,0,59,72412.98,2024-04-23,PENDING
2509,21720,5128,Life Claim,2025-12-17,62168.52,REJECTED,0,66,52499.25,2025-06-10,PENDING
2510,17598,5704,Property Damage,2025-11-20,97229.7,APPROVED,0,37,69769.35,2024-02-11,VERIFIED
2511,17571,8967,Property Damage,2026-01-24,42961.7,PENDING,0,2,94929.32,2024-03-05,VERIFIED
2512,8179,8994,Motor Accident,2025-12-11,16692.35,PENDING,0,33,34819.57,2025-04-26,VERIFIED
2513,3268,8227,Property Damage,2025-08-15,7483.8,PENDING,0,13,61962.39,2025-03-19,VERIFIED
2514,24487,2837,Property Damage,2025-07-22,16827.57,PENDING,0,26,90757.54,2025-06-10,VERIFIED
2515,11634,1909,Health Claim,2025-12-24,7725.47,APPROVED,0,63,61095.58,2023-11-08,PENDING
2516,2176,7253,Health Claim,2025-10-31,43847.57,APPROVED,0,10,42451.15,2023-11-20,VERIFIED
2517,1695,4521,Life Claim,2025-12-07,65396.46,APPROVED,0,55,61951.62,2025-02-04,PENDING
2518,17074,8861,Motor Accident,2026-02-28,20757.0,APPROVED,0,21,76643.53,2024-08-15,PENDING
2519,5362,7818,Motor Accident,2025-11-24,58330.47,APPROVED,0,34,99518.3,2025-02-15,PENDING
2520,18989,3582,Health Claim,2025-11-23,21956.32,REJECTED,0,44,66242.85,2023-06-11,VERIFIED
2521,6891,4708,Motor Accident,2025-07-18,63511.52,REJECTED,0,68,92813.25,2024-11-13,VERIFIED
2522,15658,6152,Life Claim,2026-03-17,23524.97,REJECTED,0,72,44172.22,2025-06-14,PENDING
2523,5015,1387,Property Damage,2025-10-09,9773.72,REJECTED,0,81,5118.54,2023-07-20,VERIFIED
2524,8454,4145,Health Claim,2025-10-24,164587.04,APPROVED,0,85,96649.37,2026-05-17,VERIFIED
2525,24546,9156,Life Claim,2025-09-30,66096.09,PENDING,0,12,56163.56,2023-06-07,PENDING
2526,16359,8334,Property Damage,2025-11-26,4100.3,APPROVED,0,38,11145.63,2024-01-05,PENDING
2527,10998,8104,Motor Accident,2025-12-05,4728.13,REJECTED,0,22,10161.53,2025-04-18,VERIFIED
2528,22937,9697,Property Damage,2026-01-21,104741.26,PENDING,0,41,56109.99,2025-01-29,VERIFIED
2529,3781,6950,Health Claim,2026-01-06,13515.94,PENDING,0,63,67279.12,2024-10-11,PENDING
2530,13588,738,Property Damage,2025-12-03,34423.83,APPROVED,0,90,52050.7,2025-07-31,PENDING
2531,23686,4009,Life Claim,2025-06-30,21693.85,REJECTED,0,91,54961.87,2024-07-25,PENDING
2532,19339,2700,Property Damage,2025-11-04,102854.86,APPROVED,0,78,59804.52,2025-01-06,PENDING
2533,17239,2161,Motor Accident,2025-12-11,20134.48,APPROVED,0,48,35590.73,2026-01-29,VERIFIED
2534,23738,1779,Property Damage,2025-07-10,7338.3,APPROVED,0,96,10813.37,2026-02-02,PENDING
2535,23935,3253,Motor Accident,2026-02-28,19837.46,PENDING,0,78,88536.88,2025-08-13,PENDING
2536,2297,1010,Motor Accident,2026-03-22,37446.14,REJECTED,0,41,31029.56,2024-12-09,PENDING
2537,10334,8474,Property Damage,2025-11-09,15726.85,PENDING,0,76,82624.13,2024-09-17,VERIFIED
2538,14354,881,Health Claim,2025-12-05,59228.2,REJECTED,0,76,85893.46,2025-12-01,PENDING
2539,23390,2884,Motor Accident,2026-04-22,12079.66,APPROVED,0,40,23353.75,2024-08-26,VERIFIED
2540,3462,1269,Life Claim,2025-09-03,69242.34,APPROVED,0,82,43786.02,2023-10-01,VERIFIED
2541,3650,2738,Motor Accident,2026-03-16,29807.06,APPROVED,0,86,97139.69,2025-02-21,VERIFIED
2542,7133,3065,Life Claim,2025-06-28,10040.55,APPROVED,0,9,18199.72,2025-03-10,PENDING
2543,13852,9739,Property Damage,2025-07-14,115962.39,APPROVED,0,26,70587.44,2023-12-27,VERIFIED
2544,10976,1059,Health Claim,2026-02-18,15981.82,REJECTED,0,85,9812.85,2025-03-06,PENDING
2545,22833,6457,Health Claim,2026-02-28,24139.26,PENDING,0,48,64142.76,2023-06-06,VERIFIED
2546,18327,1149,Life Claim,2025-06-14,29054.72,REJECTED,0,61,99129.36,2025-08-05,PENDING
2547,4180,8085,Property Damage,2026-01-24,42912.15,PENDING,0,28,99797.3,2024-03-25,VERIFIED
